id,popularity,budget,revenue,original_title,release_year,vote_count,vote_average,production company
36657,0.182246,75000000,157299717,X-Men,2000,2766,6.6,Bad Hat Harry Productions
14195,0.170017,10000000,0,Cecil B. Demented,2000,24,5.6,Polar Entertainment Corporation
18168,0.155496,0,151559,About Adam,2000,22,5.1,Venus Productions
12619,0.150887,0,0,Cherry Falls,2000,26,4.3,Fresh Produce Company
10697,0.130962,0,0,Le goût des autres,2000,26,6.4,Les Films A4
10978,0.078569,0,0,Jalla! Jalla!,2000,10,6.1,Dramatiska Institutet
10898,0.124593,0,0,The Little Mermaid II: Return to the Sea,2000,193,6.0,Walt Disney Animation Canada
17711,0.104908,76000000,35134820,The Adventures of Rocky & Bullwinkle,2000,35,4.0,KC Medien AG
742,0.317299,0,0,Tillsammans,2000,27,5.9,Key Films
14295,0.090689,0,0,You Can Count on Me,2000,31,6.1,Crush Entertainment
10394,0.316973,0,0,Gangster No. 1,2000,22,5.8,Film4
36380,0.078959,0,0,Chlopaki nie placza,2000,12,7.3,Best Film
21991,0.059043,0,0,State and Main,2000,19,5.7,Green/Renzi
10385,0.031018,40000000,36037909,Hanging Up,2000,21,5.2,Global Entertainment Productions GmbH & Company Medien KG
78,4.215642,28000000,32768670,Blade Runner,1982,2110,7.7,The Ladd Company
4193,0.897597,0,6110000,Evil Under the Sun,1982,29,6.4,Titan Productions
11639,0.8848440000000001,15000000,40577001,The Dark Crystal,1982,123,7.3,Henson Associates (HA)
12104,0.851635,0,0,Pink Floyd: The Wall,1982,206,7.4,Tin Blue
783,0.786388,22000000,77737889,Gandhi,1982,412,7.1,Indo-British
9576,0.689094,21000000,177200000,Tootsie,1982,176,6.7,Punch Productions
9699,0.582499,0,9056073,Trail of the Pink Panther,1982,26,5.7,Blake Edwards
10150,0.519602,0,6455530,The Last Unicorn,1982,68,6.7,Incorporated Television Company
16281,0.441852,8000000,21028755,Creepshow,1982,90,6.7,Laurel Entertainment Inc.
23805,0.352538,0,0,The Toy,1982,31,5.6,Rastar Films
12614,0.250551,0,28215453,Victor/Victoria,1982,39,6.5,Peerford Ltd.
22023,0.228492,22000000,0,The Border,1982,12,5.3,Efer Productions
23943,0.245153,0,0,Zapped!,1982,17,5.6,Thunder Associates
9343,0.223947,0,0,Fitzcarraldo,1982,64,7.2,Zweites Deutsches Fernsehen (ZDF)
47886,0.145471,0,1198346,Mil gritos tiene la noche,1982,24,5.5,Filmirage
39899,0.096512,32000000,0,Turkey Shoot,1982,11,5.3,Filmco Limited
49483,0.051755,0,0,Oliver Twist,1982,15,6.0,Grafton Productions
95,2.993102,140000000,553799566,Armageddon,1998,1559,6.4,Valhalla Motion Pictures
36647,2.729745,45000000,131183530,Blade,1998,1263,6.3,Imaginary Forces
857,2.170136,70000000,481840909,Saving Private Ryan,1998,3396,7.7,Amblin Entertainment
9732,2.090322,0,0,The Lion King 2: Simba's Pride,1998,553,6.6,DisneyToon Studios
8916,1.80704,60000000,171757863,Antz,1998,714,6.0,DreamWorks Animation
8195,1.46043,55000000,41610884,Ronin,1998,363,6.6,United Artists Corporation
73,1.333006,20000000,23875127,American History X,1998,1563,8.0,Savoy Pictures
9798,1.303667,90000000,250649836,Enemy of the State,1998,815,6.5,Touchstone Pictures
8656,1.283006,75000000,140464664,Deep Impact,1998,490,5.6,Zanuck/Brown Productions
2157,1.282567,80000000,136159423,Lost in Space,1998,207,4.9,Prelude Pictures
944,1.206274,140000000,285444603,Lethal Weapon 4,1998,438,6.1,Warner Bros.
3600,1.175952,65000000,40002112,I Still Know What You Did Last Summer,1998,198,4.9,Summer Knowledge LLC
929,1.170499,130000000,379014294,Godzilla,1998,582,5.1,Toho Company
6435,1.164656,75000000,46683377,Practical Magic,1998,185,6.2,Fortis Films
10153,1.152417,75000000,13100000,Sphere,1998,238,5.6,Baltimore Pictures
6068,1.095887,70000000,164000000,Six Days Seven Nights,1998,176,5.6,Northern Lights Entertainment
1878,1.090942,18500000,10680275,Fear and Loathing in Las Vegas,1998,714,7.1,Rhino Films
1934,1.059234,25000000,289317794,Shakespeare in Love,1998,399,6.7,Bedford Falls Productions
473,1.011829,60000,3221152,Pi,1998,286,6.9,Harvest Filmworks
795,1.001818,55000000,198685114,City of Angels,1998,323,6.4,Monarchy Enterprises B.V.
8741,0.992143,52000000,98126565,The Thin Red Line,1998,413,6.8,Geisler-Roberdeau
9745,0.988657,27000000,0,Jack Frost,1998,145,5.4,The Canton Company
11551,0.968861,40000000,54682547,Small Soldiers,1998,271,6.1,DreamWorks Pictures
3050,0.962802,71000000,294456605,Doctor Dolittle,1998,353,5.3,Davis Entertainment
4518,0.8939370000000001,30000000,82150642,Elizabeth,1998,173,6.8,Working Title Films
11003,0.8786450000000001,18000000,123306987,The Wedding Singer,1998,375,6.4,Juno Pix
10312,0.792566,50000000,202292902,Patch Adams,1998,483,6.9,Blue Wolf
9877,0.783938,14000000,72527595,Urban Legend,1998,144,5.4,Phoenix Pictures
9424,0.7224119999999999,15000000,17507368,Disturbing Behavior,1998,45,5.6,Hoyts Film Partnership
100,0.6990069999999999,1350000,3897569,"Lock, Stock and Two Smoking Barrels",1998,1167,7.3,PolyGram Filmed Entertainment
9945,0.62685,20000000,0,Vampires,1998,109,5.8,JVC Entertainment Networks
3682,0.616116,13000000,16757163,54,1998,71,5.5,Miramax
9882,0.577192,70000000,116672912,The Siege,1998,196,6.0,"Bedford Falls Company, The"
8688,0.5766819999999999,73000000,103891409,Snake Eyes,1998,152,5.6,Touchstone Pictures
10215,0.562005,6000000,58000000,Sliding Doors,1998,196,6.4,Intermedia Films
26269,0.55599,0,0,Twilight,1998,16,6.6,Cinehaus
16980,0.553869,8000000,0,The Last Days of Disco,1998,20,7.0,Westerly Films
11258,0.492559,70000000,19870567,Hard Rain,1998,74,5.4,Mutual Film Company
9422,0.488243,70000000,56702901,A Civil Action,1998,48,6.0,Touchstone Pictures
46992,0.458427,0,0,Hilary and Jackie,1998,10,5.9,British Screen Productions
12706,0.678149,0,0,Croupier,1998,37,6.6,La Sept-Arte
9457,0.383321,45000000,11203026,Deep Rising,1998,61,5.8,Calimari Productions
10029,0.366598,30000000,9898412,Very Bad Things,1998,83,6.2,VBT Productions
9425,0.577579,75000000,14567883,Soldier,1998,94,5.8,Warner Bros.
37636,0.344091,0,1929168,High Art,1998,14,6.1,391 Productions
8583,0.338845,0,0,Dangerous Beauty,1998,37,6.6,Warner Bros.
39345,0.331874,0,0,Casper Meets Wendy,1998,51,5.4,The Harvey Entertainment Company
30949,0.328442,0,0,Palmetto,1998,10,6.1,Rialto Films
50942,0.455013,0,0,Creature,1998,15,3.8,Hallmark Entertainment
8129,0.288098,0,0,My Name Is Joe,1998,15,6.8,Diaphana Films
10616,0.276601,0,0,Sat sau ji wong,1998,14,6.1,Flea Market
3033,0.189141,10000000,6451628,Gods and Monsters,1998,23,5.6,Showtime Networks
16148,0.235951,5000000,1980338,Zero Effect,1998,24,5.8,Manifest Film Company
10278,0.223472,0,0,Return to Paradise,1998,18,6.4,Tetragram
15162,0.216774,0,0,Alice Through the Looking Glass,1998,10,4.7,Projector Productions
37498,0.195375,33000000,0,Knock Off,1998,29,4.9,MDP Worldwide
10162,0.212835,0,0,Waking Ned,1998,27,7.5,Tomboy Films
21736,0.207668,0,76447420,Everest,1998,11,6.0,Arcturus Motion Pictures
12257,0.194358,15000000,10443316,Home Fries,1998,18,4.7,Kasdan Pictures
11603,0.18093,0,0,Rear Window,1998,10,4.9,Cambria Productions
1618,0.157447,0,0,Still Crazy,1998,19,7.6,Marmot Tandy Productions
26618,0.117323,0,0,Clay Pigeons,1998,15,6.1,Fade In Films
32302,0.108358,0,0,3 Ninjas: High Noon at Mega Mountain,1998,14,4.0,Sheen Productions
17074,0.099566,0,0,The Batman Superman Movie: World's Finest,1998,27,7.0,Warner Bros. Animation
17263,0.093771,0,0,A Murder of Crows,1998,21,6.0,Goodbros. Pictures Entertainment
268,2.640852,35000000,411348924,Batman,1989,1207,6.9,Warner Bros.
165,2.566875,40000000,332000000,Back to the Future Part II,1989,2436,7.2,U-Drive Productions
2756,1.69108,70000000,90000098,The Abyss,1989,446,6.9,Pacific Western
14372,0.670104,0,15704614,Leviathan,1989,43,6.0,Metro-Goldwyn-Mayer (MGM)
1412,0.625627,1200000,0,"Sex, Lies, and Videotape",1989,97,6.3,Virgin
9972,0.5108,24000000,0,Lock Up,1989,110,6.1,Carolco Pictures
10283,0.498792,5000000,14000000,Friday the 13th Part VIII: Jason Takes Manhattan,1989,85,4.7,Horror Inc.
11352,0.494235,31000000,74134790,Always,1989,68,5.8,United Artists
7452,0.480761,0,0,"The Cook, the Thief, His Wife & Her Lover",1989,66,6.9,Vendex
505,0.434831,0,7237794,Johnny Handsome,1989,18,5.8,Carolco Pictures
12521,0.4230640000000001,5000000,16554699,Shocker,1989,37,5.9,Carolco International N.V.
86962,0.396198,0,0,The Phantom of the Opera,1989,13,5.5,Breton Film Productions
10875,0.352631,13000000,0,The Fabulous Baker Boys,1989,33,6.5,Mirage
10161,0.337545,645180,14743391,My Left Foot: The Story of Christy Brown,1989,94,7.3,Radio Telefís Éireann (RTÉ)
10705,0.294611,9000000,0,Henry V,1989,27,7.4,Renaissance Films
21512,0.290697,0,882290,The Blood of Heroes,1989,12,6.1,Kamisha Corporation
39787,0.254599,0,0,Jacknife,1989,12,6.0,Sandollar-Schaffel Productions
11828,0.240849,0,0,Erik the Viking,1989,31,5.8,KB Erik the Viking
10135,0.240681,15000000,30050028,Road House,1989,121,6.3,Silver Pictures
31004,0.225799,0,4557214,The Mighty Quinn,1989,14,5.4,A&M Films
16182,0.217076,0,0,The Woman in Black,1989,15,6.6,Capglobe
24077,0.148809,0,0,The Tall Guy,1989,12,5.4,Working Title Films
32261,0.14877,0,8800000,Scandal,1989,15,5.9,British Screen Productions
31583,0.119555,4000000,0,Kill Me Again,1989,11,5.9,PolyGram Filmed Entertainment
20607,0.0737039999999999,0,0,"Amanece, que no es poco",1989,11,6.5,Compañía de Aventuras Comerciales
10551,0.070162,0,12195695,Family Business,1989,20,5.4,Regency International Pictures
28774,0.048723,0,1919653,Communion,1989,19,4.9,Pheasantry Films
30666,0.046709,0,1519796,Stepfather II: Make Room For Daddy,1989,13,5.6,Millimeter Films
10020,3.852269,25000000,377350553,Beauty and the Beast,1991,1703,7.3,Silver Screen Partners IV
280,3.584406,100000000,520000000,Terminator 2: Judgment Day,1991,2836,7.5,Canal+
1598,1.287839,35000000,182300000,Cape Fear,1991,289,6.9,Cappa Productions
1649,1.222105,0,0,Bill & Ted's Bogus Journey,1991,161,5.9,Metro-Goldwyn-Mayer (MGM)
2924,1.020069,75000000,152368585,Backdraft,1991,193,6.2,Imagine Films Entertainment
2907,0.983036,30000000,191502426,The Addams Family,1991,414,6.6,Scott Rudin Productions
10537,0.816448,38000000,34416893,The Doors,1991,129,6.5,Carolco Pictures
10380,0.6980970000000001,0,0,An American Tail: Fievel Goes West,1991,101,6.2,Amblimation
9319,0.662297,29000000,59509925,The Last Boy Scout,1991,274,6.4,Warner Bros.
820,0.658866,40000000,205405498,JFK,1991,258,7.2,Ixtlan Productions
2453,0.63395,23000000,7434726,Harley Davidson and the Marlboro Man,1991,44,6.4,Laredo
12627,0.621413,0,0,La belle noiseuse,1991,10,6.0,FR3 Films Production
339,0.58532,0,2015810,Night on Earth,1991,75,7.4,Le Studio Canal+
1406,0.5332279999999999,26000000,124033791,City Slickers,1991,114,6.1,Castle Rock Entertainment
2107,0.480313,0,0,L.A. Story,1991,32,6.2,Carolco Pictures
2742,0.927963,16000000,0,Naked Lunch,1991,88,6.7,Nippon Film Development and Finance Inc.
15413,0.376137,10000000,25196249,Don't Tell Mom the Babysitter's Dead,1991,48,5.9,HBO Pictures
1496,0.363923,6000000,1193062,Cool as Ice,1991,14,3.9,Koppelmann/Bandier-Carnegie Pictures
14362,0.304932,14000000,39673161,Out for Justice,1991,44,5.6,Seagal/Nasso Productions
20978,0.80047,0,0,"Mon père, ce héros",1991,11,5.1,Film Par Film
10952,0.261842,8500000,47624253,New Jack City,1991,58,6.0,Jacmac Films
26561,0.1587599999999999,0,13200170,Enchanted April,1991,11,7.0,Greenpoint Films
11890,0.263047,35000000,23562716,Oscar,1991,77,6.3,Joseph S. Vecchio Entertainment
1358,0.249972,0,0,A Brief History of Time,1991,17,7.1,Tokyo Broadcasting System (TBS)
19065,0.245828,0,0,Pure Luck,1991,13,6.7,Sean Daniel Company
14904,0.231517,0,524668,Proof,1991,13,5.5,House & Moorhouse Films
11663,0.228463,0,0,The Commitments,1991,59,7.2,First Film Company
12227,0.191606,14000000,34793160,White Fang,1991,59,6.5,Hybrid Productions Inc.
9546,0.181802,0,0,Ricochet,1991,39,6.0,Cinema Plus
30694,0.143265,0,0,The Resurrected,1991,10,7.2,Borde/Raich
562,3.777441000000001,28000000,140767956,Die Hard,1988,2800,7.2,Silver Pictures
2280,2.150682,18000000,151668774,Big,1988,564,6.7,American Entertainment Partners II L.P.
856,1.115598,70000000,329803958,Who Framed Roger Rabbit,1988,723,6.9,Touchstone Pictures
12144,1.1011030000000002,12300000,84460846,The Land Before Time,1988,340,6.9,Sullivan Bluth Studios
847,0.869474,35000000,57269863,Willow,1988,250,6.7,Imagine Films Entertainment
9604,0.753578,29000000,34994648,Red Heat,1988,172,5.6,Carolco Entertainment
8337,0.540362,4000000,13008928,They Live,1988,229,6.9,Larry Franco Productions
15158,0.5385220000000001,3000000,7282851,Phantasm II,1988,25,6.1,Starway International Inc.
2321,0.497587,10000000,21486757,Married to the Mob,1988,25,6.0,Orion Pictures Corporation
11082,0.484083,0,0,The Seventh Sign,1988,30,5.7,ML Delphi Premier Productions
859,0.481627,14000000,34670720,Dangerous Liaisons,1988,124,6.7,NFH Productions
27362,0.422717,0,0,Drowning by Numbers,1988,13,6.3,Elsevier-Vendex Film Beheer
14506,0.380129,0,0,The Adventures of Baron Munchausen,1988,76,6.9,Allied Filmmakers
9064,0.324427,0,12090735,Hellbound: Hellraiser II,1988,83,6.1,Troopstar
9540,0.288071,13000000,8038508,Dead Ringers,1988,65,6.9,Mantle Clinic II
24924,0.254085,1200000,3109904,Night of the Demons,1988,30,5.4,Paragon Arts International
17170,0.238423,0,0,"Bright Lights, Big City",1988,12,3.9,CST Telecommunications
2210,0.407649,10000000,3916303,Earth Girls Are Easy,1988,43,5.5,Earth Girls
15592,0.232779,0,57041866,Beaches,1988,24,6.3,All Girl Productions
9717,0.206468,0,29300000,Shoot to Kill,1988,16,6.5,Touchstone Pictures
10396,0.205453,23000000,0,Tequila Sunrise,1988,62,6.1,Cinema City Films
4271,0.194418,0,0,La Vie est un long fleuve tranquille,1988,28,7.2,Centre National de la Cinématographie (CNC)
27412,0.180017,23000,0,Hollywood Chainsaw Hookers,1988,13,5.0,Savage Cinema
15482,0.177816,0,0,Return of the Killer Tomatoes!,1988,20,5.1,Tomatos II
17006,0.138906,0,0,I'm Gonna Git You Sucka,1988,24,5.4,Raymond Katz Production
38965,0.025511,0,0,18 Again!,1988,11,7.0,New World Entertainment Films
35119,0.077948,15000000,6908797,A Cry in the Dark,1988,16,5.5,Cannon Entertainment
12663,0.076438,16000000,4192440,Red Scorpion,1988,22,4.6,Abramoff Production
106,3.474728,18000000,98235548,Predator,1987,1250,7.1,Davis Entertainment
600,2.0267,17000000,46357676,Full Metal Jacket,1987,1311,7.7,Natant
865,1.354524,27000000,38122105,The Running Man,1987,352,6.3,HBO
2493,1.186793,16000000,30857814,The Princess Bride,1987,1000,7.5,Buttercup Films Ltd.
96,1.07467,20000000,299965036,Beverly Hills Cop II,1987,333,6.1,Don Simpson/Jerry Bruckheimer Films
11411,1.065222,17000000,19300000,Superman IV: The Quest for Peace,1987,149,4.3,London-Cannon Films
746,0.97023,23000000,43984230,The Last Emperor,1987,165,7.1,Recorded Pictures Company
2614,0.8222799999999999,0,25893810,Innerspace,1987,168,6.3,Warner Bros.
635,0.754116,17000000,17185632,Angel Heart,1987,139,6.7,Carolco Pictures
1825,0.721427,25000000,16057580,Over the Top,1987,182,5.4,Warner Bros.
6069,0.624584,0,63766510,The Witches of Eastwick,1987,152,6.1,Warner Bros.
10780,0.6014510000000001,1880006,26713187,Overboard,1987,115,6.6,Star Partners
12626,0.57606,20000000,51249404,Broadcast News,1987,42,6.3,Amercent Films
11584,0.481348,0,40050884,Roxanne,1987,71,6.4,L.A. Films
17258,0.47393,15000000,13290368,The Pick-up Artist,1987,14,5.6,American Entertainment Partners L.P.
6917,0.454894,2500000,0,The Gate,1987,45,5.8,Alliance Entertainment
11879,0.385445,5000000,0,Near Dark,1987,44,6.6,Near Dark Joint Venture
12476,0.09996,0,0,The Hidden,1987,26,6.4,Third Elm Street Venture
8852,0.356749,3000000,14182492,Prince of Darkness,1987,62,6.5,Alive Films
9003,0.349927,1000000,14564027,Hellraiser,1987,189,6.7,Rivdel Films
17238,0.338412,0,0,The Belly of an Architect,1987,10,5.8,Film Four International
40962,0.333783,0,0,Ironweed,1987,14,6.0,Home Box Office (HBO)
39507,0.315932,0,0,The Dead,1987,13,6.1,Delta film
13509,0.28269,12000000,3769990,The Monster Squad,1987,58,7.0,TAFT Entertainment Pictures
12919,0.481561,1800000,31623833,Can't Buy Me Love,1987,72,6.4,Silver Screen Partners II
16889,0.233246,0,22642033,Revenge of the Nerds II: Nerds in Paradise,1987,29,6.1,American Entertainment Partners L.P.
13703,0.184469,0,12396383,Less Than Zero,1987,30,5.9,American Entertainment Partners L.P.
46975,0.14124,0,0,The Secret Garden,1987,12,7.2,Viacom Productions
39929,0.064707,0,2683519,Hello Mary Lou: Prom Night II,1987,11,6.2,British Columbia Television
10331,1.058272,114000,0,Night of the Living Dead,1968,279,7.2,Image Ten
11046,0.569422,7700000,21000000,Where Eagles Dare,1968,116,6.9,Jerry Gershwin Productions
912,0.488336,4300000,0,The Thomas Crown Affair,1968,42,7.0,Solar Productions
6003,0.415262,0,38901218,Romeo and Juliet,1968,68,7.0,BHE Films
39891,0.321891,0,0,The Devil Rides Out,1968,17,6.2,Seven Arts Pictures
33564,0.316852,0,0,The Swimmer,1968,14,5.5,Dover Productions
753,0.190742,275000,0,Faces,1968,16,6.5,Faces International Films
829,1.650848,6000000,30000000,Chinatown,1974,456,7.7,Long Road Productions
682,1.619555,7000000,97572000,The Man with the Golden Gun,1974,283,6.1,Danjaq
3034,1.049959,2800000,86273333,Young Frankenstein,1974,445,7.5,Jouer Limited
592,0.761779,1600000,4420000,The Conversation,1974,166,7.2,The Directors Company
4176,0.696675,0,27634716,Murder on the Orient Express,1974,92,6.8,G.W. Films
16938,0.319143,0,0,Black Christmas,1974,53,7.1,Vision IV
17365,0.261959,0,0,The Parallax View,1974,23,6.7,Harbor Productions
5919,0.226287,14000000,116000000,The Towering Inferno,1974,72,7.2,Irwin Allen Productions
762,2.234953,400000,5028948,Monty Python and the Holy Grail,1975,1097,7.6,National Film Trustee Company
3175,1.019569,11000000,20000000,Barry Lyndon,1975,240,7.2,Peregrine
11843,0.790976,5000000,41833347,The Return of the Pink Panther,1975,58,6.6,Pimlico Films
11963,0.637257,0,27476252,Three Days of the Condor,1975,107,6.8,Dino De Laurentiis Company
11020,0.450311,0,0,Picnic at Hanging Rock,1975,51,6.4,Picnic Productions Pty. Ltd.
11326,0.347121,5000000,34251525,Tommy,1975,29,6.1,Robert Stigwood Organization (RSO)
3121,0.303521,2200000,0,Nashville,1975,31,6.2,ABC Entertainment
27085,0.289443,1500000,0,The Land That Time Forgot,1975,15,5.7,Edgar Rice Burroughs Inc.
20187,0.273975,0,14200000,The Eiger Sanction,1975,35,6.2,Jennings Lang
27429,0.0718299999999999,179000,0,Shivers,1975,43,5.8,DAL Productions
9652,0.186184,0,0,Professione: reporter,1975,28,6.8,Compagnia Cinematografica Champion
32042,0.017468,0,0,Night Moves,1975,18,6.1,Hiller Productions
27716,0.032936,0,0,Coonskin,1975,14,5.5,Albert S. Ruddy Productions
802,0.823779,2000000,0,Lolita,1962,168,6.9,Transworld Pictures
10242,0.274348,980000,0,What Ever Happened to Baby Jane?,1962,53,6.8,"Associates & Aldrich Company, The"
704,0.812194,500000,1000549,A Hard Day's Night,1964,92,6.9,Maljack Productions
3482,0.27553,0,0,The Train,1964,32,6.8,Dear Film Produzione
2098,0.266926,0,0,Viva Las Vegas,1964,12,5.7,Jack Cummings Productions
39231,0.122269,0,0,Man's Favorite Sport?,1964,12,4.9,Laurel Productions
53021,0.107326,3500000,0,"Kiss Me, Stupid",1964,13,6.5,Claude Productions
15421,0.060425,0,0,Becket,1964,14,6.6,Keep Films
681,1.7551169999999998,7200000,116000000,Diamonds Are Forever,1971,331,6.2,Danjaq
9267,0.553366,0,0,Monty Python's And Now for Something Completely Different,1971,56,6.9,Playboy Productions
31283,0.529922,0,0,Hannie Caulder,1971,15,6.5,Curtwel Productions
36850,0.140996,0,0,A New Leaf,1971,11,5.9,Elkins Productions International Corporation
48211,0.128417,0,0,Sacco e Vanzetti,1971,12,5.5,Theatre Le Rex S.A.
26234,0.080161,0,0,10 Rillington Place,1971,18,6.4,Genesis Productions Ltd.
46175,0.005235,0,0,Les lèvres rouges,1971,12,5.3,Showking Films
861,2.679627,65000000,261317921,Total Recall,1990,1012,6.8,Carolco International N.V.
1573,2.535646,70000000,240031094,Die Hard 2,1990,1252,6.4,Silver Pictures
196,2.441201,40000000,244527583,Back to the Future Part III,1990,1762,6.9,U-Drive Productions
1700,1.295204,20000000,61276872,Misery,1990,501,7.5,Nelson Entertainment
1669,1.072912,30,200,The Hunt for Red October,1990,615,6.9,Mace Neufeld Productions
169,1.034127,35000000,57120318,Predator 2,1990,374,5.7,Davis Entertainment
34636,0.768724,32000000,16283667,The Neverending Story II: The Next Chapter,1990,111,5.7,Cinevox Filmproduktion GmbH
17466,0.610615,4000000,16853487,Death Warrant,1990,57,5.4,Cannon Films
21168,0.565651,0,0,The Reflecting Skin,1990,13,5.1,Zenith Entertainment
13995,0.512053,10000000,0,Captain America,1990,48,4.7,Marvel Enterprises
1662,0.498356,0,0,State of Grace,1990,26,6.1,Cinehaus
19384,0.459932,7000000,9229401,Dark Angel,1990,37,5.4,Vision PDG
1727,0.447245,0,0,Bird on a Wire,1990,107,5.6,The Badham-Cohen Group
9491,0.411888,0,0,Blue Steel,1990,32,5.4,Precision Films
9558,0.592379,1000000,2554476,King of New York,1990,46,6.2,Seven Arts Pictures
19158,0.369847,10500000,11582891,Graveyard Shift,1990,20,4.7,JVC Entertainment Networks
11309,0.323339,1500000,5728953,Hardware,1990,33,5.1,Wicked Films
10847,0.322112,0,0,Lord of the Flies,1990,58,6.6,Jack's Camp
20701,0.317091,3,16,Tales from the Darkside: The Movie,1990,37,5.8,Darkside Movie
12651,0.747549,23000000,0,Memphis Belle,1990,65,6.0,Fujisankei Communication Group
28090,0.19749,4000000,0,Maniac Cop 2,1990,11,4.4,The Movie House Sales Company
24249,0.183011,0,0,Bad Influence,1990,13,5.7,Sarliu/Diamant
10170,0.214532,22997992,0,The Russia House,1990,24,6.4,Star Partners III Ltd.
10264,0.067973,0,20710451,Hamlet,1990,43,6.5,Nelson Entertainment
31597,0.024987,0,0,Narrow Margin,1990,11,5.4,Carolco Pictures
28569,0.242244,0,0,Splendor in the Grass,1961,17,5.2,NBI Productions
11209,0.310398,0,0,The Alamo,1960,27,6.2,The Alamo Company
103,2.582657,1300000,28262574,Taxi Driver,1976,1269,7.8,Bill/Phillips
794,0.999413,2800000,60922980,The Omen,1976,203,6.9,Twentieth Century-Fox Productions
11558,0.377579,0,51079064,Silver Streak,1976,30,7.0,Miller-Milkis Productions
19971,0.264423,0,0,The Little Girl Who Lives Down the Lane,1976,34,6.8,Carnelian Productions
8446,0.196999,0,0,Bugsy Malone,1976,27,6.0,Robert Stigwood Organization (RSO)
1723,0.128027,0,0,The Front,1976,11,4.9,Rollins-Joffe Productions
21241,0.126723,0,0,Cannonball,1976,10,5.9,Shaw Brothers
9479,2.455618,18000000,75634409,The Nightmare Before Christmas,1993,1172,7.4,Tim Burton Productions
2758,1.132123,0,48919043,Addams Family Values,1993,254,6.3,Scott Rudin Productions
9350,1.041911,70000000,255000211,Cliffhanger,1993,312,6.1,Carolco Pictures
1499,1.0249549999999998,21,42,Teenage Mutant Ninja Turtles III,1993,95,5.2,Clearwater Holdings Limited
11101,1.023326,0,0,Stalingrad,1993,51,6.6,B.A. Produktion
6075,0.885824,30000000,36516012,Carlito's Way,1993,394,7.4,Bregman/Baer Productions
319,0.853733,12500000,12281551,True Romance,1993,402,7.3,Warner Bros.
9607,0.8342350000000001,42000000,20844907,Super Mario Bros.,1993,114,4.0,Allied Filmmakers
12139,0.7874140000000001,35000000,117270765,Dennis the Menace,1993,117,5.8,Warner Bros.
37094,0.750847,25000000,40903593,Falling Down,1993,380,7.0,Canal+
37233,0.743875,42000000,270248367,The Firm,1993,258,6.5,Davis Entertainment
4722,0.6829029999999999,13000000,428868,Body Snatchers,1993,28,5.5,Robert H. Solo Productions
1634,0.666908,20000000,153698625,Free Willy,1993,226,5.9,Alcor Films
26127,0.6420399999999999,0,0,Joshua Tree,1993,14,5.3,Horned Toad Productions
713,0.634017,7000000,116700000,The Piano,1993,131,6.8,CiBy 2000
2019,0.595221,18000000,74189677,Hard Target,1993,115,5.9,Alphaville Films
11566,0.523397,0,63000000,Dave,1993,99,6.2,Northern Lights Entertainment
2246,0.5109319999999999,0,46405336,Malice,1993,47,6.0,Castle Rock Entertainment
9545,0.504682,0,18994653,Sniper,1993,52,6.1,Baltimore Pictures
1049,0.502196,0,140081992,Sommersby,1993,43,5.9,Alcor Films
11520,0.497622,0,0,Grumpy Old Men,1993,87,6.4,John Davis
695,0.455445,0,6110979,Short Cuts,1993,52,5.9,Avenue Entertainment
2259,0.450208,25000000,6,The House of the Spirits,1993,52,6.7,Eurimages
12519,0.449066,0,7770731,Sirens,1993,15,5.4,British Screen Finance Ltd
10942,0.41174,0,0,Babylon 5: The Gathering,1993,21,6.6,Rattlesnake Productions
11044,0.409135,19000000,0,Arizona Dream,1993,86,7.1,Constellation
2088,0.406511,10000000,0,Romeo Is Bleeding,1993,18,5.6,Hilary Henkin
41659,0.38774,0,27484464,My Life,1993,19,5.9,Capella Films
70133,0.323442,0,0,Sharpe's Rifles,1993,11,4.5,Celtic Films Entertainment
12187,0.375771,0,16589540,Heart and Souls,1993,31,6.2,Alphaville Films
23210,0.362595,0,0,Six Degrees of Separation,1993,32,6.3,Maiden Movies
31000,0.39242,0,0,Amos & Andrew,1993,21,4.8,Castle Rock Entertainment
14135,0.333014,750000,0,Bad Boy Bubby,1993,28,7.1,South Australian Film Corporation
25389,0.29896,0,9532895,Matinee,1993,15,6.0,Renfield Productions
25748,0.286492,900000,6980986,Children of the Corn II: The Final Sacrifice,1993,15,4.7,Fifth Avenue Entertainment
18890,0.231644,0,9317021,We're Back! A Dinosaur's Story,1993,50,5.7,Amblimation
11198,0.209795,0,0,Sing si lip yan,1993,38,6.6,Paragon Films Ltd.
13063,0.181665,125000,0,Cannibal! The Musical,1993,19,6.7,Cannibal Films Ltd.
17803,0.143989,0,0,12:01,1993,18,5.9,New Line Television
649,0.7340720000000001,0,0,Belle de jour,1967,78,6.9,Robert et Raymond Hakim
3053,0.5647810000000001,0,0,Dance of the Vampires,1967,61,6.7,Metro-Goldwyn-Mayer (MGM)
1654,0.485288,25000000,45300000,The Dirty Dozen,1967,168,7.2,MKH
42700,0.438314,0,0,The Night of the Generals,1967,18,6.1,Filmsonor S.A.
17887,0.197331,0,0,Barefoot in the Park,1967,37,6.9,Nancy Enterprises Inc. (I)
27277,0.139647,0,6000000,The War Wagon,1967,16,6.3,Marvin Schwartz Productions
657,2.508235,2500000,78898765,From Russia With Love,1963,458,6.7,Danjaq
